brand,model_name,ram_gb,storage_gb,variant_name,platform,search_url,store_name,external_id,sku_text,product_title,product_url,region,regular_price,public_sale_price,gov_price,billion_subsidy_price,promotion_labels,promotion_stackable,in_stock,evidence_text_path,screenshot_path,reviewer,review_status
小米,Xiaomi 17,12,256,12GB+256GB,jd,https://search.jd.com/Search?keyword=Xiaomi%2017%2012GB%2B256GB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,小米京东自营旗舰店,100209621655,12GB+256GB 白色,小米 17 12GB+256GB 白色,https://item.jd.com/100209621655.html,中国大陆,5099,5099,,,焕新补贴领后价4319.1元（资格及叠加规则未核验）,unknown,true,data/raw/ecommerce/2026-09-03/jd_xiaomi17_12_256.txt,data/raw/ecommerce/2026-09-03/jd_xiaomi17_12_256.png,Codex+人工页面复核,approved
