brand,model_name,ram_gb,storage_gb,variant_name,platform,search_url,store_name,external_id,sku_text,product_title,product_url,region,regular_price,public_sale_price,gov_price,billion_subsidy_price,promotion_labels,promotion_stackable,in_stock,evidence_text_path,screenshot_path,reviewer,review_status
vivo,vivo X300 Pro,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300 Pro,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20X300%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300 Pro,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300 Pro,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%20Pro%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20X300%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20X300%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,256,16GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20X300%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,256,16GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,256,16GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20X300%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20X300%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20X300%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo X300,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20X300%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S50%20Pro%20mini%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S50%20Pro%20mini%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S50%20Pro%20mini%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S50%20Pro%20mini%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S50%20Pro%20mini%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S50%20Pro%20mini%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S50%20Pro%20mini%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S50%20Pro%20mini%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50 Pro mini,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S50%20Pro%20mini%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S50%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S50%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S50%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S50%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S50%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S50%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,16,256,16GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S50%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,16,256,16GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S50%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,16,256,16GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S50%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20S50%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20S50%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo S50,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20S50%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y500%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y500%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y500%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y500%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y500%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y500%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y500%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y500%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y500%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,8,128,8GB+128,jd,https://search.jd.com/Search?keyword=vivo%20vivo%20Y500%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,8,128,8GB+128,tmall,https://list.tmall.com/search_product.htm?q=vivo%20vivo%20Y500%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,vivo Y500,8,128,8GB+128,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20vivo%20Y500%208GB%2B128%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+128,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,256,16GB+256,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%20Ultra%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,256,16GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%20Ultra%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,256,16GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%20Ultra%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%20Ultra%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%20Ultra%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%20Ultra%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%20Ultra%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,24,1024,24GB+1TB,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%20Ultra%2024GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,24,1024,24GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%20Ultra%2024GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15 Ultra,24,1024,24GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%20Ultra%2024GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,12,256,12GB+256,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,12,256,12GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,12,256,12GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%2012GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,256,16GB+256,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,256,16GB+256,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,256,16GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%2016GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,12,512,12GB+512,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,12,512,12GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,12,512,12GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%2012GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,12GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=vivo%20iQOO%2015%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=vivo%20iQOO%2015%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
vivo,iQOO 15,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=vivo%20iQOO%2015%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=realme%20%E7%9C%9F%E6%88%91GT7%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=realme%20%E7%9C%9F%E6%88%91GT7%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=realme%20%E7%9C%9F%E6%88%91GT7%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7,24,1024,24GB+1TB,jd,https://search.jd.com/Search?keyword=realme%20%E7%9C%9F%E6%88%91GT7%2024GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7,24,1024,24GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=realme%20%E7%9C%9F%E6%88%91GT7%2024GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7,24,1024,24GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=realme%20%E7%9C%9F%E6%88%91GT7%2024GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,24GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7 Pro,16,1024,16GB+1TB,jd,https://search.jd.com/Search?keyword=realme%20%E7%9C%9F%E6%88%91GT7%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7 Pro,16,1024,16GB+1TB,tmall,https://list.tmall.com/search_product.htm?q=realme%20%E7%9C%9F%E6%88%91GT7%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我GT7 Pro,16,1024,16GB+1TB,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=realme%20%E7%9C%9F%E6%88%91GT7%20Pro%2016GB%2B1TB%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+1TB,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我Neo7 Turbo,16,512,16GB+512,jd,https://search.jd.com/Search?keyword=realme%20%E7%9C%9F%E6%88%91Neo7%20Turbo%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我Neo7 Turbo,16,512,16GB+512,tmall,https://list.tmall.com/search_product.htm?q=realme%20%E7%9C%9F%E6%88%91Neo7%20Turbo%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我Neo7 Turbo,16,512,16GB+512,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=realme%20%E7%9C%9F%E6%88%91Neo7%20Turbo%2016GB%2B512%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,16GB+512,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我V70,8,256,8GB+256,jd,https://search.jd.com/Search?keyword=realme%20%E7%9C%9F%E6%88%91V70%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我V70,8,256,8GB+256,tmall,https://list.tmall.com/search_product.htm?q=realme%20%E7%9C%9F%E6%88%91V70%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
realme,真我V70,8,256,8GB+256,pdd,https://mobile.yangkeduo.com/search_result.html?search_key=realme%20%E7%9C%9F%E6%88%91V70%208GB%2B256%20%E5%AE%98%E6%96%B9%E6%97%97%E8%88%B0%E5%BA%97,,,8GB+256,,,中国大陆,,,,,,unknown,true,,,,pending
